"id"	"prob"
29509	0.882640380608693
25369	0.822187587044134
17988	0.137276888716418
34492	0.982589036539134
35433	0.0890896997275321
46926	0.0289736706744209
12782	0.739865964608013
32613	0.842993351920461
26060	0.593340082710691
26999	0.00795262399582613
31639	0.932738646111876
40205	0.836074690850185
3865	0.167175038324004
49388	0.0215749116211997
16154	0.984403404965266
3603	0.846547277464594
19751	0.145172190307371
49275	0.897629838953677
15987	0.0549268587290428
35456	0.273782326800813
6402	0.982713426034336
45509	0.57194601240421
9726	0.586969727270719
10967	0.96529041376315
46976	0.907630378617932
34620	0.0118213323257215
36409	0.150375637262429
33958	0.0493128160392265
2838	0.192771141548461
2688	0.862479338839438
21961	0.0584108009061891
30283	0.889278518612976
30773	0.0564261177656359
40726	0.381506602031388
7836	0.0330929552321221
30324	0.481838918689202
19573	0.210538392066433
8473	0.854527056572004
201	0.993481481070913
42555	0.998444042117546
9876	0.583924833180759
20044	0.856106630373076
34255	0.471014439070854
401	0.972706363925798
39348	0.532624300556856
35896	0.0934677337019544
46526	0.629528318883916
36913	0.684969615146776
30866	0.836401790660541
31149	0.0315338590600945
16405	0.18014393925586
20523	0.046916958256445
18574	0.214449443120446
37060	0.647742907155674
27728	0.12952684077999
13168	0.969774384979042
10155	0.973323631646413
12427	0.0105662563455423
48517	0.936689603675888
31017	0.931731134458079
24333	0.966665212621285
6908	0.865344413079197
5637	0.461967819378412
40825	0.00526245390623771
44738	0.0653413271415607
31260	0.767481087206011
3324	0.0307020223479649
31863	0.96794076598245
49651	0.0740630247506333
34034	0.029501899574143
3482	0.442028714863411
12041	0.246024076091877
42978	0.573933378900418
4903	0.990106282098374
29847	0.0155542245140317
7748	0.986167775579136
43660	0.952206773885839
34185	0.997020197022853
21390	0.534306284573097
16803	0.785935127737816
43814	0.995503320113015
18293	0.683404171559083
44915	0.924031676569978
33808	0.572081337752874
9355	0.957395158078732
32129	0.543685652149836
29848	0.0150776892531095
20672	0.0147672501555469
17822	0.920546720978628
35261	0.127749555485281
3877	0.927841889606896
12952	0.0323197086373179
37985	0.454260142033785
2631	0.427409952304245
35465	0.863037048770706
23813	0.597590666993476
41738	0.0242603901067078
43129	0.10011723188268
32608	0.886381434915254
36702	2.8859784298843e-06
2381	0.032966437175159
37766	0.249912022126164
11303	0.300363809419861
5152	0.768873683152774
952	0.970861208864985
15790	0.894195686576647
1318	0.993434013763164
31358	0.192183310097154
37145	0.436892192123664
25945	0.888958726731742
28237	0.954362212991293
35994	0.000569243991622622
9565	0.605835406299397
26030	0.545008603779887
17534	0.000141298482985088
46233	0.576770285909675
23746	0.0877599834331537
34614	0.939653334248504
4197	0.226766001399407
26648	0.000203222956648265
32946	0.999107582725726
43182	0.0423786901473154
25992	0.0285557879835488
27600	0.756534174411277
15818	0.409212105436039
37245	0.135217484164313
6737	0.95732025173282
38137	0.307059396864904
4037	0.898536519343601
18359	0.0011704540265468
10168	0.568510352852352
34404	0.981294303571577
37803	0.69794432561379
47687	0.00473645476749692
27579	0.000310943036598178
15588	0.0159211540757955
44802	0.860035064313158
3700	0.943330909998241
10309	0.312442785347357
30545	0.0372891590789143
35278	0.529086905656756
24553	0.429155438762285
3510	0.144011400289746
13016	0.979832698981339
38514	0.576293950042528
46325	0.83384730734768
4528	0.712880243706448
4386	0.0869556540758481
35085	0.985987702546154
28341	0.992820736923588
28808	0.980084752965446
33660	0.968758455037983
27010	0.120423967269181
18481	0.319530512907126
18906	0.732509003989584
24654	0.195330851953543
27331	0.93205999401298
4656	0.915465450620779
38960	0.40463190501873
27244	0.293459792549551
1729	0.889712460543255
23393	0.696437235336531
1979	0.798013403595935
16398	0.835821810806764
44281	0.834949623974709
16228	0.125358757725814
14696	0.618009405213731
14923	0.905191617034021
8677	0.619812879531601
41811	0.525221166031403
32144	0.427915967362728
43197	0.225376902859204
4643	0.776646972504539
12460	0.0416329730152811
49060	0.000325671238180277
35777	0.118308746281653
28151	0.882586763137648
25705	0.939488949556691
22059	0.292618499498938
29893	0.998238999483245
25478	0.956975063239255
48969	0.051273024224823
21409	0.946914335857477
44774	0.906076088447326
40700	0.0270686162338308
33335	0.884673253226958
10944	0.885272537570726
45101	0.97976996241019
36482	0.947146572952654
43971	0.973143787135978
18704	0.813119478058598
20343	0.00921600325165454
49506	0.622825195196573
28721	0.989490463135404
12418	0.538610235518055
5914	0.65984618747783
34981	0.973920377300095
23568	0.691412468407362
4042	0.953820120944252
5211	0.893737542080098
3219	0.00881318692073976
3128	0.344672434043384
18882	0.00473946220323341
44362	0.733023421558423
7416	0.39250014308041
30483	0.0382503060428577
15731	0.337506232876523
39048	0.989052561125823
6887	0.0341216616913671
38962	0.00133010491452356
29979	0.998910861781649
30104	0.962842854724924
48431	0.553693242491232
29980	0.147833452947484
22127	0.478859677106392
18611	0.232610120652951
35307	0.233213573867269
4308	0.503770538726374
36017	0.278022515216285
23543	0.906053121654461
16029	0.907199871183325
4632	0.0615088174422212
14618	0.0590942982949925
5859	0.731488820822807
5298	0.811930412934002
25544	0.494800651707291
42822	0.999755289533617
4577	0.0591673729558547
29894	0.97147968432093
915	0.00600641830723538
19275	0.332873150017285
15597	0.00420017292423119
10238	0.00605813071483445
7724	0.264693572780815
21625	0.600082868146156
40429	0.0130657811503369
4720	0.379714485560436
49321	0.821532865009046
35858	0.0948483194470737
17059	0.69551681865352
19696	0.881417694075728
34445	0.423151367640578
41387	0.86329981976887
42211	0.071804554095756
612	0.689500993696293
9436	0.0961546628271269
4510	0.0572293106396604
32419	0.595915832938737
29972	0.942640265367014
40569	0.0568031463983092
3125	0.0153154791015854
7692	0.340542367869042
49600	0.9366755688913
1524	0.914193760401312
28088	0.520733763456677
25693	0.498402831030514
46560	0.733120490734386
34691	0.751467872184115
720	0.166343987721214
2404	0.660671264227594
35142	0.820835584717332
26175	0.880631332646962
18069	0.978342881689226
49748	0.810308651891098
20249	0.0168473725025882
29291	0.34455330945029
35488	0.987537723356779
33217	0.920343008522669
46973	0.63834052906284
45903	0.0199979562062014
10749	0.0583545724472575
40384	0.787003388845163
18302	0.844217776541104
17632	0.957799850121323
23933	0.252616507350971
31932	0.290106064427368
27708	0.0372644423653441
41310	0.132632000463529
22492	0.708777578101247
40422	0.529355072366665
1190	0.480711816210876
5176	0.0204590516636692
13980	0.0438506248175623
32376	0.530841274906221
7825	0.0750712017650183
48147	0.979502576486546
20791	0.0325860740695007
20855	0.341720568306547
12637	0.825023551764749
15451	0.176413244013387
14565	0.284420515306206
23888	0.920253056279435
24559	0.84600295024652
12078	0.280669556025354
17312	0.325061467719403
37219	0.0207925040412166
12065	0.744185281829885
4482	0.944144289553982
23157	0.701785502191614
17245	0.0710158130064009
40686	0.3807681395103
40867	0.182774449442954
42341	0.0955643106858343
44278	0.00595545904426596
17802	0.870092884458617
6113	0.923144958939257
1093	0.91456476003421
45167	0.911262869627567
49314	0.965587391087395
21079	0.930650142796372
34054	0.0398360734396405
6477	0.847767881222006
49008	0.000350907266177291
764	0.999766433040017
35458	0.518650244500543
32577	0.93915743695594
45852	0.585670226162093
9705	0.908598231154455
35773	0.990517287003624
40576	0.957111373936176
48039	0.645058666385517
29048	0.00120185142507893
42596	0.356550417358948
18396	0.744356750961099
1738	0.984530671977356
34078	0.980343860796434
15925	0.993095660965434
10853	0.390321355274171
44907	0.00358720180420557
46147	0.911734913109775
28205	0.0730701398905978
28230	0.414514283406675
8114	0.366804834851061
26214	0.703375082227166
3803	0.704858566934258
1305	0.0284930605917386
45280	0.256108089422391
21540	0.940439460427799
7809	0.659725860639028
42705	0.178445204902405
23778	0.192369760970039
1184	0.516746863778636
12732	0.38199892078137
25177	0.00835314941522206
42875	0.642212404968943
38888	0.293823189888895
25347	0.165715818148952
11884	0.571668253050027
34978	0.0579928351726389
12219	0.117456351296368
41327	0.988134208480281
41985	0.0305428223836242
20074	0.0173104069668914
16530	0.398697546734606
36992	0.737019846717827
35716	0.974688206972709
15534	0.986700058430413
2307	0.265304060694637
49508	0.852766191432161
19500	0.0309221767385153
41329	0.0868628344644656
22043	0.50329104341838
41528	0.491090301544041
35491	0.0454336538415553
3672	0.0554664595382148
26842	0.989756856679796
29408	0.332063300020933
14803	0.987322386833749
26314	0.423975128601705
30510	0.849462887879087
23169	0.0997898277326802
39430	0.730117889640289
671	0.238999445048519
26447	0.97594477654633
23809	0.019531979602631
39040	0.169623788423946
15220	0.99919061450991
339	0.507977733837395
28942	0.939738471332606
48268	0.776810927525567
29391	0.986959317737017
26255	0.865701319805375
1381	0.053289282843982
13530	0.700206178115033
16091	0.0218460459261321
25471	0.0369977564524082
23806	0.990546082737485
42967	0.147686126491413
36929	0.991852351611
41361	0.934310930232447
21455	0.0634159906152736
31192	0.908642734995233
25074	0.26696284741249
37626	0.223470626444079
3506	0.991452232389499
35924	0.422804899355288
24867	0.292917347049593
38926	0.986709077357386
14419	0.0299732356215092
49972	0.661530623678224
29947	0.0126507341154762
30500	0.0365398993216735
28386	0.999172738168897
4002	0.995760110651342
19299	0.0140523299773833
8390	0.0238663954435646
29739	0.419700542111627
21010	0.663201587364097
32339	0.949113000554587
37187	0.909536189810376
41235	0.787889849040569
33416	0.63080996826628
9628	0.311840448955271
12715	0.256179070188703
17673	0.1661340388185
17914	0.273414357444209
28980	0.191407453315744
25628	0.24696091516053
14222	0.636215900893556
9473	0.0112841810551048
38904	0.109819879749579
22107	0.0171278909253377
11440	0.893587890890711
31908	0.0536799989506721
49711	0.95873453784614
576	0.0803633988101946
7886	0.666879429083663
1595	0.782241863010411
39766	0.896200801860619
12174	0.988563929096585
13661	0.651675786083948
23231	0.799202292349695
6356	0.455435997790342
26950	0.0407477313176526
9394	0.570449301263645
23710	0.725202351704206
25884	0.806484150416806
29920	0.969301303539746
24802	0.154396184485331
48136	0.742723548200477
10636	0.0283128121537744
17043	0.679162071041585
575	0.0295834083756036
15502	0.370535830494861
40650	0.956467219506508
23679	0.277244710275814
17464	0.628393104937344
40388	0.426758145796246
9811	0.665789789402109
33615	0.0266427388867995
29374	0.205145564935749
405	0.000599790200741115
42958	0.909418883089561
43382	0.0355360582881241
40614	0.0656759433006397
41306	0.0313881877804829
37709	0.953220991372442
14131	0.0561480912392499
33741	0.019377982472125
40830	0.545675835426395
36564	0.044269759445813
14192	0.937041490559195
48605	0.578163735136199
33249	0.454251371812984
33221	0.991921443865217
31769	0.907062723785929
31770	0.184543797343348
